Name,Global sales
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,0.12097803123710804
Reality Fighters,0.14296650700432512
Petz Fantasy: Moonlight Magic,0.11729090241613438
The Price is Right: Decades,0.12669393260051276
Power Pro Kun Pocket 14,0.14513321779096877
Dragon Ball: Origins,0.12623406889031852
Jikkyou Powerful Pro Baseball 2016,0.17397054185097183
FIFA 17,0.1338962033206883
After Hours Athletes,0.14991157514784437
UN Squadron,0.08677910128004918
Tecmo Super Bowl,0.06610294936542704
Disney Princess: Enchanting Storybooks,0.13052015692988128
Dora the Explorer: Journey to the Purple Planet,0.11853380412402004
Lunar 2: Eternal Blue,0.0994046012000318
NHL Powerplay '96,0.0970829057235445
Thousand Arms,0.07684474074611902
Arctic Thunder,0.08214355645444904
Barnyard,0.1113247524741805
2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,0.09468575938755919
Stolen Song,0.07899502619845222
Armored Core: Verdict Day,0.1442385147422076
Yattaman DS: BikkuriDokkiri Daisakusen da Koron,0.11540116509330822
Madden NFL 17,0.1445280956622348
Harvey Birdman: Attorney at Law,0.1665566911961145
My Chinese Coach,0.12842854504707457
Lost in Shadow,0.1279399885063981
DEATH NOTE: Kira Game,0.1258666945015472
Legend of the Guardians: The Owls of Ga'Hoole,0.11754088365694759
Sengoku Cyber: Fujimaru Jigokuhen,0.07865187299153398
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,0.15842870479233717
ASH: Archaic Sealed Heat,0.0992112353650434
DreamWorks Super Star Kartz,0.13295274486695607
Dorabase 2: Nettou Ultra Stadium,0.11869933892646323
Where the Wild Things Are,0.1045510476614071
Center Ring Boxing,0.1419947535138073
NHL 2K3,0.09001237250444571
Die Hard: Vendetta,0.09706940953652499
F1 2002,0.1742714199638984
Every Extend Extra,0.1361139733071246
FIFA Soccer,0.15220376663934498
Cabela's North American Adventures,0.15065968799448193
Darkspore,0.10721390109304085
Self-Defense Training Camp,0.08934899918185923
Sphinx and the Cursed Mummy,0.0994953811144681
Midnight Mysteries: The Edgar Allan Poe Conspiracy,0.11303156683367455
Dynasty Warriors 8: Xtreme Legends,0.10040065041426782
GT Advance 2: Rally Racing,0.10211075902077038
Yakuza,0.13523024325253097
Karaoke Revolution Presents American Idol Encore 2,0.1655300003347273
Deception IV: Blood Ties,0.15166254913135724
DOA 2: Dead or Alive 2 Hardcore,0.1179626599016661
Tenchu: Shadow Assassins,0.15042531760701028
Fuse (Insomniac),0.13570157810015893
Cabela's Deer Hunt 2005 Season,0.09460649903965734
SplashDown,0.08974889494021898
18 Wheels of Steel: Extreme Trucker 2,0.08994657979625043
Nobunaga no Yabou: Tenshoki,0.09062775390005218
F1 Racing Championship,0.0765262597372729
Dead Man's Hand,0.08485410371353375
Smash Cars,0.1408205098023103
NASCAR 07,0.17730019918563666
Merv Griffin's Crosswords,0.11122520248311574
Tecmo Bowl: Kickoff,0.1121561234307098
Lost Horizon,0.08940487002605924
SingStar Latino,0.15747608084911313
NFL Tour,0.14760345560888943
Digimon World 4,0.05915347936728477
MLB 2K9 Fantasy All-Stars,0.13366570158694202
Spectral Force 3,0.027512070883826567
Ford Racing 3,0.10557463899546082
MLB SlugFest Loaded,0.0816875540636719
Sotsugyou Crossworld,0.0409469916157974
Ty the Tasmanian Tiger 3: Night of the Quinkan,0.0904587060522557
The Amazing Spider-Man (Console Version),0.08107732293588299
Ys I & II Chronicles,0.08023048774939756
R: Racing Evolution,0.061477133132354034
Bionicle,0.07208316484568478
The Ant Bully,0.06021166698393898
Risen 3: Titan Lords,0.11075352705265384
Bleach GC: Tasogare Ni Mamieru Shinigami,0.04742144271272508
Chou Jigen Game Neptune Mk-II,0.09654082608139092
Battle Fantasia,0.05914464252074314
Jikkyou Powerful Pro Yakyuu 2000 Ketteiban,0.0754401258954367
Karaoke Revolution,0.08385384946285335
Fire Pro Wrestling Returns,0.13106113179467727
Obscure: The Aftermath,0.14056891070997857
Jimmy Neutron: Boy Genius,0.049936830827452816
Henry Hatsworth in the Puzzling Adventure,0.11929360800646904
Derby Stallion,0.17006724991488298
Rollcage Stage II,0.08657548128030257
Samurai Warriors 2: Xtreme Legends,0.1149141830092093
Dead or Alive 5,0.05561449641771077
Karaoke Joysound Wii DX,0.09606180949308296
Sloane to MacHale no Nazo no Monogatari 2,0.1030779226313232
Game Hits!,0.08754799687711046
Spider-Man: Edge of Time,0.09999257511595339
Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,0.06850018640074218
Invasion From Beyond,0.03595998559280922
Jumper: Griffin's Story,0.05974771649195976
Forgotten Realms: Demon Stone,0.06442040951143735
Major League Baseball 2K7,0.1468065400368781
Rock Band 3,0.09318332533134654
LEGO Star Wars II: The Original Trilogy,0.08698073866393052
Dynasty Warriors 8: Empires,0.11101208543390229
Batman: A Telltale Game Series,0.11453121772296715
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,0.06296824383256094
Mahjong Master,0.061139435059238245
Crash Boom Bang!,0.08461620426017724
Royal Palace of White Sword and The City of Gentiles,0.09208339180062364
Top Gear Rally,0.08242721080491222
Red Faction: Armageddon,0.06821220770794678
BIT.TRIP COMPLETE,0.09880471968123938
L: the proLogue to DEATH NOTE - Rasen no Wana,0.09947231975104653
Rugby 15,0.04050079086571401
Famicom Mini: Makaimura,0.046326330798501125
The Witch and the Hundred Knight,0.07863227980587517
XIII,0.08130866904524403
Kuroko's Basketball: Ties to Future,0.08920496237330422
Data East Arcade Classics,0.0879581008441086
Ski and Shoot,0.0868259009803678
The Incredibles: Rise of the Underminer,0.0678316063699409
Theme Hospital,0.062494951204778104
Inazuma Eleven 3,0.06639539465003086
Wizardry: Tale of the Forsaken Land,0.11536102846148388
ShellShock 2: Blood Trails,0.04774363075621224
Just Dance Wii U,0.05508864892121945
F.E.A.R. Files,0.06572699489634637
ChuChu Rocket!,0.05564053721703832
FIFA 12,0.09561006534252581
Codename Tenka,0.06255883486143521
Savage Skies,0.12207606959919559
Indianapolis 500 Legends,0.08475926206310191
Sega Bass Fishing,0.07847197563055008
Walt Disney's The Jungle Book: Rhythm N'Groove,0.0842373401681904
Assassin's Creed Chronicles,0.1056794951226605
The Smurfs 2,0.042109580920937084
Lara Croft and the Temple of Osiris,0.11826683730587018
Million God,0.13320655191372133
Cyberia,0.06214902509123643
The Sims 2: Apartment Life,0.054838231100956314
Killer7,0.15462463342130928
Age of Mythology,0.04555737988014119
Busy Scissors,0.05966929910550789
Lost Heroes,0.07058609953653416
Astro Boy,0.1254911368632845
RollerCoaster Tycoon 3: Platinum,0.05518132298839884
SD Gundam G Generation Genesis,0.1040480309577152
Wacky World of Sports,0.08123706905045136
Puss in Boots,0.12007503472886771
Monster House,0.06788304483408503
Wing Commander IV: The Price of Freedom,0.05462014719396979
Cloudy With a Chance of Meatballs,0.03536640261712254
Charlotte's Web,0.08127994737263045
MetropolisMania,0.11859614895542503
Mystery Stories: Curse of the Ancient Spirits,0.09108608657191208
Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army,0.11640743693648492
Bomberman Land Touch!,0.0726673005693943
Monster Jam: Urban Assault,0.11724982853277055
My Make-Up,0.08800777332771315
50 Cent: Bulletproof,0.099594136734936
Princess Maker 2,0.0689647144039105
NCAA Football 08,0.07398926815723605
SRS: Street Racing Syndicate,0.06668578078071263
Ephemeral Fantasia,0.1272915788816107
1 vs. 100,0.09019353866607993
Winter Sports 2: The Next Challenge,0.14227023544436523
Destroy All Humans! Path of the Furon,0.1192956596573751
Major League Baseball 2K9,0.09814522774950163
Aibou DS,0.05809928216731208
Great Party Games,0.08313467929932017
Tokimeki Memorial: Taisen Pazurudama,0.09927866351006642
Beat Sketch!,0.11320486198148583
Bleach: Heat the Soul 5,0.10943995746217894
Koudelka,0.06197736638582363
Animal Planet: Emergency Vets,0.09241692216367081
IHRA Drag Racing: Sportsman Edition,0.13730113282838463
Virtua Fighter CG Portrait Series Vol.2: Jacky Bryant,0.08395608802208443
Famicom Mini: Famicom Mukashi Banashi - Shin Oniga Shima Zenkouhen,0.027497456034275558
Counter-Strike: Source,0.21507361054309815
Puzzle Chronicles,0.13076891037895066
Ski-Doo Snowmobile Challenge,0.07452601186210739
Gray Matter,0.06276907382422969
Brain Voyage,0.06534128632185165
America's Army: True Soldiers,0.03881531498618429
Adventure Time: Finn & Jake Investigations,0.08799134528105146
Toukiden 2,0.09004170797608779
Raiden Fighters Aces,0.04806404004235176
My Stop Smoking Coach: Allen Carr's EasyWay,0.08462254960461113
SD Gundam G Generation Genesis,0.09679109916024764
NASCAR The Game: Inside Line,0.11191493096446337
Star Wars: Empire at War,0.08163522629254416
Pachitte Chonmage Tatsujin 13: Pachinko Hissatsu Shigotojin III,0.07126962411169657
BlazBlue Central Fiction,0.09156541991757816
Wreckin Crew,0.06728172565933566
Theme Park,0.07928027954929018
Famicom Mini: Mario Bros.,0.02336528815729455
RockMan EXE 4.5 Real Operation,0.052444190344449026
Rescue Heroes: Billy Blazes,0.05989645303980762
Jaws: Ultimate Predator,0.08919765595134699
Are You Smarter Than a 5th Grader? Back to School,0.10292766680717857
Sega GT Online,0.06438739671699079
SingStar: Made In Germany,0.10601037918796585
Derby Tsuku: Derby Uma o Tsukurou!,0.07296092153791722
Frantix,0.1013091183757231
Knights in the Nightmare,0.0878815585388395
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,0.07248378406447742
Marvel Nemesis: Rise of the Imperfects,0.08324225314696587
Prisoner of War,0.05020314858867003
Konami Classics Vol. 1,0.08663856964135341
Princess Isabella: A Witch's Curse,0.0829471931020116
S.C.A.R.S,0.06298845247942708
The King of Fighters '98: Dream Match Never Ends,0.057313718844437034
The Seven Deadly Sins: Unjust Sin,0.06584743834706064
ESPN NFL Primetime 2002,0.13567928798544848
Zoids: Legacy,0.07729809940647137
Kidou Senshi Gundam 00,0.07609963361163175
Nano Assault,0.0726887926120261
Captain America: Super Soldier,0.06935812681900444
Onimusha Tactics,0.07061543756564248
Bomberman Jetters,0.07393081082160435
Nikoli's Pencil Puzzle,0.09292121160499356
TOCA Race Driver 3,0.1380917559208017
Mad Dog McCree: Gunslinger Pack,0.0489584028620591
Deadliest Catch: Sea of Chaos,0.11294700852767914
Pac-Man Power Pack,0.13303757295114416
How to Train Your Dragon 2,0.05338572684241516
Blacksite: Area 51,0.09260603946444057
Disney's Donald Duck: Goin' Quackers,0.10213946866828305
Ultimate Brain Games,0.0845849036162063
Charm Girls Club: My Fashion Show,0.08223712448112774
Angry Birds Star Wars,0.08320500138298037
Exit,0.10305312485564322
Armorines: Project S.W.A.R.M.,0.054796465924221494
Gundam Seed: Battle Assault,0.06024965096208312
Harvey Birdman: Attorney at Law,0.07944281311066703
Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,0.08158391236512941
The Voice,0.06604279512446887
SaGa 3: Jikuu no Hasha - Shadow or Light,0.0815480645041653
Thomas & Friends: Hero of the Rails,0.08978410606279752
The Secret Saturdays: Beasts of the 5th Sun,0.08711857210861318
Wonder World Amusement Park,0.09749960118949552
Famicom Mini: Adventure Island,0.07259495530851723
Aliens versus Predator: Extinction,0.0650514934236801
Bejeweled 3,0.0702202080499843
RTX Red Rock,0.13001293098003242
Tokimeki Memorial: Girl's Side,0.12294428468883467
FIFA Street 2,0.07663570498988825
Smart Bomb,0.08160971609575984
Edna & Harvey: Harvey's New Eyes,0.06195075395070582
Shining Force: Resurrection of the Dark Dragon,0.07648508633952922
Shining Soul II,0.06833317198724309
Orega Kantoku Da! Gekitou Pennant Race,0.1655454038905555
Guilty Gear XX Accent Core Plus,0.09533054519618833
The Golf Club,0.09382067726294174
Hello Kitty: Roller Rescue,0.059541147312159204
Jikkyou Powerful Pro Yakyuu 12,0.0723617116244748
Metal Slug Advance,0.06435500898535462
Pac-Man World Rally,0.06043686022416672
Gradius Galaxies,0.07480355168042951
Blazing Angels: Squadrons of WWII,0.059421566617705146
God Eater Resurrection,0.10184870123637779
Mortal Kombat Kollection,0.14170729351803768
NHL 2K7,0.11049708767671795
LEGO Soccer Mania,0.12731310200816726
Blades of Blood: Samurai Shodown III,0.06247849313486942
MotoGP 14,0.0649141070914796
Gundam the 3D Battle,0.06322340133968307
Air Conflicts: Secret Wars,0.08197082757123741
Face Racers: Photo Finish,0.07266235970695334
Miami Nights: Singles in the City,0.07876817996398255
Shovel Knight,0.08084876102163463
Godzilla Generations,0.06457280083367234
Strider 2,0.07704173330728015
Forbidden Siren 2,0.1393539810829516
Board Game Classics,0.09266179905718719
Invizimals: The Alliance,0.10404757354631844
Midnight Play! Pack,0.09081117054425913
Junior Mystery Quest,0.08975797562835997
Death Jr. and the Science Fair of Doom,0.09934016649831356
101-in-1 Sports Megamix,0.10133165596216731
Shin Megami Tensei: Digital Devil Saga 2,0.13653365679700968
Pro Evolution Soccer 2013,0.08292816176885065
Transformers: Devastation,0.12948392139862008
Playmobil Pirates,0.08336801637431801
Zatch Bell! Mamodo Battles,0.11957681967343436
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,0.10411468809000368
Wildlife Park 3,0.06059251327145265
Get Fit with Mel B,0.06324760186386502
Battleborn,0.12191479598588995
Dream Day: Wedding Destinations,0.08804344594581259
Agatha Christie: Evil Under the Sun,0.061036820004918724
Cloudy With a Chance of Meatballs,0.08950977704342833
Iron Man / X-O Manowar in Heavy Metal,0.046623613873532754
Kamen Rider: Travelers Senki,0.07968228653016407
Derby Stallion 98,0.14856290315757903
Pimp My Ride: Street Racing,0.14069632732872694
Pretty Rhythm: My Deco Rainbow Wedding,0.07740638001215405
Robotron X,0.03154235050012222
Naruto Shippuden: Shinobi Rumble,0.08691600773067965
Martian Panic,0.0739170957618347
J-League Winning Eleven 2009: Club Championship,0.14971000059649597
Don King Boxing,0.12718061986971385
Build 'n Race,0.08127415273199201
Grand Prix Challenge,0.12106739943403255
Meitantei Conan & Kindaichi Shounen no Jikenbou: Meguri au Futari no Meitantei,0.06962142759776757
Guilty Gear Xrd -Revelator-,0.08993773648447156
FIFA Soccer 2005,0.07862905240833307
PoPoLoCrois (JP sales),0.08483250295145339
ShellShock 2: Blood Trails,0.08426707854024151
Ken to Mahou to Gakuen Mono. 2,0.0786314959690273
Mega Man Legacy Collection,0.09431950420867974
Knights Contract,0.12186750277863023
Kaijuu Busters Powered,0.08288019796454549
NHL 06,0.08709106622362306
The Spiderwick Chronicles,0.07976618181482298
Initial D: Extreme Stage,0.09118619312826759
Pinobee: Wings of Adventure,0.08929462439242286
Touch Mechanic,0.05671713799871547
State of Emergency 2,0.1307423991299821
Sushi Academy,0.10042100736777293
Gintama Gin-Oh Quest: Gin-San ga Tenshoku Shitari Sekai wo Sukuttari,0.08643836074952471
One Piece: Romance Dawn - Bouken no Yoake,0.06491762841582016
I Am In The Movie,0.0667553339754079
Fatal Frame III: The Tormented,0.19984479328719118
Zero: Tsukihami no Kamen,0.048869089194577775
Seven Samurai 20XX,0.12964874279071026
Generator Rex: Agent of Providence,0.08924968069643402
Adventure Time: The Secret of the Nameless Kingdom,0.07453439839775466
Risen 3: Titan Lords,0.11290254508198849
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",0.07566797021639626
Transformers: Devastation,0.07987168406686873
Jikkyou Powerful Pro Yakyuu 15,0.08573008357807232
Tornado Outbreak,0.07281223332725162
Ninjabread Man,0.06833818149195015
Tom Clancy's Splinter Cell: Pandora Tomorrow,0.07620947105205111
DanceDanceRevolution,0.08045082475663001
Battlefield 2,0.07963867015964432
Slayers Royal,0.023209151983643928
Swingerz Golf,0.04865956639476554
Pro Evolution Soccer 2008 (JP sales),0.09783789604395565
Murder in Venice,0.08999673311925438
Titanfall 2,0.09484893778562764
Persona 4: Arena Ultimax,0.06861147326076011
Supremacy MMA,0.06224189721421869
Pretty Rhythm Rainbow Live: Kira Kira My * Design,0.07740638001215405
The King of Fighters 2006,0.11792594504751541
The Hidden,0.06838543261186647
Nobunaga's Ambition: Rise to Power,0.10626053315653561
FIFA Soccer 2003,0.07442604987468737
DaGeDar,0.09060425982022213
Little League World Series Baseball 2010,0.10393434748066621
Outlaw Golf,0.0827847193280169
Steins;Gate: Hiyoku Renri no Darling,0.04061442804595217
Major League Baseball 2K11,0.08835914180472937
King's Field (Japan),0.03265738658714046
Slam 'n Jam '96 featuring Magic & Kareem,0.07572740952557933
Petz: Dogz Family,0.09544248587174398
My English Coach: Para Hispanoparlantes,0.0871736395792615
ToraDora Portable!,0.09012602794026936
The Italian Job,0.04631264012105962
Smuggler's Run: Warzones,0.11668280713736667
SafeCracker: The Ultimate Puzzle Adventure,0.07765813717567394
Warriors Orochi 3 Hyper,0.06065699978504391
Diva Girls: Divas on Ice,0.06536356396023546
NBA 10: The Inside,0.11663255728243804
Kaidan Restaurant: Ura Menu 100-Sen,0.0831477010457693
Qubed,0.04641538799408096
R/C Stunt Copter,0.04934621236182313
Yamakawa Shuppansha Kanshuu: Shousetsu Sekaishi B,0.07775680380255956
Cartoon Network: Punch Time Explosion XL,0.08585872660732008
Final Fantasy VI,0.05838866335967552
PAC-MAN and the Ghostly Adventures,0.08176547554394187
WSC Real 11: World Snooker Championship,0.1229780977395114
Pop'n Music,0.0937866073066207
Jikkyou Powerful Major League 2009,0.14971000059649597
Space Channel 5 Special Edition,0.1400637957912183
The Legend of Alon D'ar,0.10752808049640628
Uta no Prince-Sama: All Star After Secret,0.10144943895596459
The Sims 3: Fast Lane Stuff,0.04687402792115147
Black/Matrix,0.08376372007013799
My Friends,0.07997118482556775
Big Mutha Truckers,0.054085074228290786
Man vs. Wild,0.09654733647148195
The King of Fighters '96,0.058694760218653386
Legend of the Guardians: The Owls of Ga'Hoole,0.10339832692706263
Super Robot Taisen OG Saga: Endless Frontier,0.07960752259201342
Sniper: Ghost Warrior 2,0.07107049893174278
Samurai Shodown Sen,0.07126952832088751
NHL Breakaway 99,0.04327678355247322
Tony Hawk's Pro Skater 3,0.06425460300288321
Iggy's Reckin' Balls,0.04319286910642273
The Space Bar,0.0717427586922108
Bust-A-Move 2 Arcade Edition,0.03984174284232811
Knife Edge: NoseGunner,0.032102433235309036
Wetrix,0.050954239518827826
EyeCreate,0.11185695766237824
Samurai Western,0.1424494627299433
Looney Tunes: Acme Arsenal,0.043595024315489894
Line Rider 2: Unbound,0.07862598209838723
Princess in Love,0.0803504353681328
Harry Potter and the Sorcerer's Stone,0.0688141216166418
High Heat Major League Baseball 2004,0.055214334534081644
TimeSplitters: Future Perfect,0.09007394204363717
Pro Cycling Manager 2016,0.11321223277680392
Sports Collection,0.08587748756760227
Captain Tsubasa: New Kick Off,0.1067387902137078
Puzzler Mind Gym 3D,0.06102143082954381
"Warhammer 40,000: Dawn of War II - Retribution",0.08260316790241795
Kenshuui Tendo Dokuta,0.04608390016536479
Super Sentai Battle: Ranger Cross,0.07310777101167165
The Sims 2: Ikea Home Stuff,0.052064480415369374
AKB1/149: Love Election,0.09130100431328358
Pilot ni Narou! 2,0.12650136835708103
Gradius III and IV,0.12164307911241856
Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama,0.08781549125114374
Sherlock Holmes: Crimes & Punishments,0.04168279763338756
Incredible Crisis,0.08619920548374971
Midway Arcade Treasures 3,0.06962403633064174
SingStar Apres-Ski Party 2,0.10822182470861907
Samurai Shodown III,0.08014221549652412
The King of Fighters EX2: Howling Blood,0.05153239510321317
Cabela's North American Adventures,0.1488324881148868
Akiba's Trip Plus,0.0834942214021952
Famicom Mini: SD Gundam World Gachapon Senshi - Scramble Wars,0.03327803733017909
Little League World Series Baseball: Double Play,0.07921071360995047
Kobitodzukan: Kobito no Fushigi - Jikken Set,0.0863015085860015
Bakugan: Rise of the Resistance,0.09822703439285085
Ice Age 2: The Meltdown,0.052149393855934534
Famicom Mini: Star Soldier,0.03397717075249673
Sentimental Graffiti 2,0.06588612634292978
Shonen Jump's One Piece: Pirates Carnival,0.06547738004933557
The Bachelor: The Videogame,0.09117708748382114
Goblin Commander: Unleash the Horde,0.07188540429325574
Doraemon: Nobita and the Island of Miracles,0.06548056710679084
Gekijouban Madoka Magicka: The Battle Pentagram,0.08333082131120939
Sentimental Graffiti: First Window,0.07680480882797269
Cartoon Network Collection: Game Boy Advance Video Volume 2,0.077394564959814
Knights Contract,0.08704370250110571
Tempest 3X,0.036548130242660015
Hidden Invasion,0.1187773525459983
A-Train,0.0401801801987407
Get Fit with Mel B,0.0349882272553792
Disney's Meet the Robinsons,0.062068120776845426
Superman: Shadow of Apokolips,0.060166843799461134
Pony Friends 2,0.05534807465955005
Armored Core 3 Portable,0.09090346683101291
PAC-MAN and the Ghostly Adventures,0.04511464414357658
Bleach: Erabareshi Tamashii,0.1276313192048617
Sengoku Musou 3: Moushouden,0.05338756856822435
Witches & Vampires: The Secrets of Ashburry,0.0814835901708344
Batman: Dark Tomorrow,0.06815480382149541
Pac-Man and the Ghostly Adventures 2,0.07154781873608407
Crush,0.11572085502287788
Discovery Kids: Spider Quest,0.08459389771094017
Yuu Yuu Hakusho: Makyo Toitsusen,0.0014949356814639714
The First Templar,0.06913403021781406
Rock Revolution,0.07240512786077424
Ogre Battle Series: Tactics Ogre,0.040066466282469015
Ultimate Card Games DS,0.0859123822995791
Jillian Michaels Fitness Ultimatum 2010,0.08258887257158865
Battlestar Galactica,0.0443877156731487
Fireblade,0.052297662567318604
Earth Defense Force 2017,0.05270071425676459
Tomb Raider: Legend,0.06242517789544344
Boxing Fever,0.06981550255625812
RoadKill,0.07055495827062064
The $1 Pyramid,0.07769645245255763
Game of Thrones,0.0787207200230906
From Russia With Love,0.11631605968075664
UEFA Euro 2016,0.13481173427182025
7 Wonders of the Ancient World,0.102918670748819
Gintama: Gin-San to Issho! Boku no Kabuki Machi Nikki,0.12129888590967575
Lost Dimension,0.06464344353114804
Indycar Series 2005,0.0607305955085069
Resident Evil 6,0.09224476606483023
Final Fantasy XI: Vana'diel Collection 2008,0.12291048289943074
Assassin's Creed: Rogue,0.08771221533769769
Taz Wanted,0.04246324074187857
Drama Queens,0.09047896222794627
Wordfish,0.07707321241128451
Tomb Raider: Underworld,0.04083670405546691
Penny Racers Party: Turbo-Q Speedway,0.06463871078553751
Skydiving Extreme,0.07291263051216212
Evil Dead: Regeneration,0.08725764543142134
Evolution Worlds,0.05391069383129565
Far Cry Vengeance,0.06423072125258056
Petz Fantasy: Sunshine Magic,0.0755335071331702
Code Lyoko: Fall of X.A.N.A.,0.06932641640433257
Worms: A Space Oddity,0.09373788698905017
Motto! Stitch! DS Rhythm de Rakugaki Daisakusen,0.09309348907015735
Rapala Pro Bass Fishing 2010,0.14586696780422326
Dungeon Travelers 2: The Royal Library & The Monster Seal,0.09380631627643155
MLB Front Office Manager,0.13034022824225922
Sub Rebellion,0.10382749781774336
Horrid Henry's Horrid Adventure,0.08549303510449491
X Rebirth,0.11882719102948158
Striker 96,0.09021991826691611
Pocket Dogs,0.0606819464188586
Tokimeki Memorial 4,0.111557276311407
Bleach: Heat the Soul 4,0.10464138900068409
Song of the Deep,0.11196605935418535
Dragon's Dogma Online,0.09557958130553068
Real Robots Final Attack,0.03867373546752795
New International Track & Field,0.09731465266946326
World Series of Poker 2008: Battle for the Bracelets,0.06455802841339331
P.N.03 - Product Number Three,0.045620749553592965
Boku no Natsuyasumi 3: Hokkoku Hen: Chiisana Boku no Dai Sougen​,0.09262450710973358
Ape Escape: Pumped & Primed,0.14123773765671022
Super Monkey Ball Adventure,0.08526390018607088
Monster Trucks DS,0.06195694774462979
FabStyle,0.07245382086755914
Outlaw Tennis,0.15393713618428073
Medabots Dual: Kabuto / Kuwagata,0.07282237636788924
Happy Feet Two,0.06749928568111141
Adventure Time: Explore the Dungeon Because I Don't Know!,0.053938447123579536
LEGO Soccer Mania,0.07037551071802994
Worms: Open Warfare,0.08809509258292181
Resident Evil Zero,0.0567987211657881
Gadget Racers,0.10125096638573883
Phantasy Star Online Episode III: C.A.R.D. Revolution,0.06282456770595246
Assassin's Creed The Ezio Collection,0.07689628195089959
ZhuZhu Babies,0.08940857745869302
Bleach: Heat the Soul 7,0.1154679998277679
Nanashi no Game,0.06716653270484141
Diego's Build & Rescue,0.1227631458562648
Auto Destruct,0.061627899049395474
Ultimate Ghosts 'n Goblins,0.1058570239763128
Samurai Warriors 2,0.04591874067037249
TrackMania DS,0.09948745787660762
Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,0.07126111026876991
GOTHA: Ismailia Seneki,0.07510776030662836
Ultimate Fighting Championship: Throwdown,0.05879562852985121
Major League Baseball 2K12,0.13152314038886903
Zoo Tycoon (2013),0.047859084582321465
Silent Hunter III,0.04882343616841833
Alien Syndrome,0.09256889001334212
Deep Fear,0.07555535087317278
Skeleton Warriors,0.049664558746270515
Ford vs. Chevy,0.06887224992231378
Endgame,0.09960135540367698
The Dukes of Hazzard: Return of the General Lee,0.052363108205919495
Criminal Girls: Invite Only,0.07923953651225535
Ultimate Duck Hunting,0.07025342209408691
Just Dance: Disney Party 2,0.06640730563756758
Dreamer Series: Shop Owner,0.07240119250023014
Virus,0.08450676359151021
Jikkyou Powerful Pro Yakyuu Next,0.09009195396701664
The Sims 3: Barnacle Bay,0.051435087319580575
WWE Crush Hour,0.06594502602104502
Metal Gear Solid V: The Phantom Pain,0.14213064519078245
Dragon Shadow Spell,0.06406603371354702
Dragon Slayer: The Legend of Heroes,-0.0016495772060354241
Sound Novel Tsukuru,0.14884007155882983
The Idolm@ster,0.03167876932394087
Momotarou Dentetsu 11,0.054766148044739005
NHL Hitz 20-03,0.060887852511513074
Adventure Time: Finn & Jake Investigations,0.07046821910639789
Guilty Gear XX Slash,0.09776362033551056
C.O.P.: The Recruit,0.09678807306957982
Mission Runway,0.07190786639307323
Urban Reign,0.13739491000348458
Super Robot Taisen Z Special Disc,0.1332439662533762
Slayers Royal 2,0.061071350672587954
Cate West: The Vanishing Files,0.060199480498704716
Soul Bubbles,0.08129048420193108
Resident Evil 3: Nemesis,0.07702539403158237
All-Star Baseball 2004,0.06737075589951935
Bangai-O Spirits,0.07891723827716479
Valentino Rossi: The Game,0.09557808466779161
Ultimate Party Challenge,0.0937866073066207
Team Elimination Games,0.07452562142036268
Whac-A-Mole,0.07496092427750334
Samurai Warriors Chronicles 3,0.0682426343612983
Winter Stars,0.09072093148695082
Dawn of Heroes,0.08310040876079139
Lost in Blue: Shipwrecked,0.0807004513268188
Salon Superstar,0.07068109198416117
Scooby-Doo! Who's Watching Who?,0.08990355300377395
Madden NFL 08,0.08034844025782473
Aliens in the Attic,0.07738854204911672
Ro-Kyu-Bu!,0.08221647023384637
Frogger Beyond,0.05723118141724459
Katekyoo Hitman Reborn! DS: Flame Rumble Kaien Ring Soudatsuen!,0.06954348761600482
World Championship Poker: Deluxe Series,0.07574750926556995
Stuart Little 3: Big Photo Adventure,0.12283185013208975
"Ni Hao, Kai-lan: Super Game Day",0.18003688498448778
Serious Sam 3: BFE,0.05172978147302487
Ultimate Shooting Collection,0.05811155111160993
Pro Yakyuu Famista DS 2010,0.07904418424837889
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,0.07146017636629409
Captain Tsubasa,0.1217567001798594
Infernal: Hell's Vengeance,0.05040210480367602
Pitfall: The Lost Expedition,0.065792493767443
No One Can Stop Mr. Domino!,0.08460306327809342
Man vs. Wild,0.08205987803013759
GT Advance 3: Pro Concept Racing,0.06215305152021067
Duke Nukem: Land of the Babes,0.05383695567469893
Majin Tensei,0.060630943911766266
Yoru no Nai Kuni,0.08043891972350892
Dragon Force II: Kamisarishi Daichi ni,0.08141582148343485
Monkey Hero,0.09253006540080033
